protein_id,model,unique_id,pre_gap_filter_count,post_gap_filter_count,seen_count,not_seen_count,file_path,S3
NP_000511.2,EVE,NP_000511.2_EVE_snv_gf_29628,4170,3664,302,3362,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000511.2_EVE_snv_gf_29628.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000511.2_EVE_snv_gf_29628.csv
NP_660158.2,EVE,NP_660158.2_EVE_snv_gf_29630,2296,2018,158,1860,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_660158.2_EVE_snv_gf_29630.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_660158.2_EVE_snv_gf_29630.csv
NP_001317547.1,EVE,NP_001317547.1_EVE_snv_gf_29632,3180,1991,67,1924,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001317547.1_EVE_snv_gf_29632.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001317547.1_EVE_snv_gf_29632.csv
NP_001293144.1,EVE,NP_001293144.1_EVE_snv_gf_29644,8775,8389,552,7837,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001293144.1_EVE_snv_gf_29644.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001293144.1_EVE_snv_gf_29644.csv
NP_000067.1,EVE,NP_000067.1_EVE_snv_gf_29648,2521,1360,144,1216,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000067.1_EVE_snv_gf_29648.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000067.1_EVE_snv_gf_29648.csv
NP_065803.2,EVE,NP_065803.2_EVE_snv_gf_29651,9828,7727,611,7116,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_065803.2_EVE_snv_gf_29651.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_065803.2_EVE_snv_gf_29651.csv
NP_055981.1,EVE,NP_055981.1_EVE_snv_gf_29657,3082,2839,249,2590,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_055981.1_EVE_snv_gf_29657.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_055981.1_EVE_snv_gf_29657.csv
NP_001180407.1,EVE,NP_001180407.1_EVE_snv_gf_29661,3864,3302,211,3091,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001180407.1_EVE_snv_gf_29661.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001180407.1_EVE_snv_gf_29661.csv
NP_835455.1,EVE,NP_835455.1_EVE_snv_gf_29669,2666,1458,121,1337,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_835455.1_EVE_snv_gf_29669.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_835455.1_EVE_snv_gf_29669.csv
NP_003650.1,EVE,NP_003650.1_EVE_snv_gf_29678,5211,3680,170,3510,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003650.1_EVE_snv_gf_29678.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003650.1_EVE_snv_gf_29678.csv
NP_001010906.1,EVE,NP_001010906.1_EVE_snv_gf_29688,6410,5410,423,4987,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001010906.1_EVE_snv_gf_29688.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001010906.1_EVE_snv_gf_29688.csv
NP_001610.2,EVE,NP_001610.2_EVE_snv_gf_29695,5435,3122,201,2921,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001610.2_EVE_snv_gf_29695.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001610.2_EVE_snv_gf_29695.csv
NP_001106197.1,EVE,NP_001106197.1_EVE_snv_gf_29705,12806,11522,1128,10394,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001106197.1_EVE_snv_gf_29705.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001106197.1_EVE_snv_gf_29705.csv
NP_055387.2,EVE,NP_055387.2_EVE_snv_gf_29707,8605,4899,414,4485,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_055387.2_EVE_snv_gf_29707.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_055387.2_EVE_snv_gf_29707.csv
NP_065683.2,EVE,NP_065683.2_EVE_snv_gf_29709,6625,6187,468,5719,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_065683.2_EVE_snv_gf_29709.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_065683.2_EVE_snv_gf_29709.csv
NP_689749.3,EVE,NP_689749.3_EVE_snv_gf_29712,11773,9909,849,9060,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_689749.3_EVE_snv_gf_29712.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_689749.3_EVE_snv_gf_29712.csv
NP_079021.4,EVE,NP_079021.4_EVE_snv_gf_29714,5269,4749,328,4421,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_079021.4_EVE_snv_gf_29714.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_079021.4_EVE_snv_gf_29714.csv
NP_001375.2,EVE,NP_001375.2_EVE_snv_gf_29716,3976,3645,306,3339,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001375.2_EVE_snv_gf_29716.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001375.2_EVE_snv_gf_29716.csv
NP_003577.2,EVE,NP_003577.2_EVE_snv_gf_29722,3234,2376,189,2187,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003577.2_EVE_snv_gf_29722.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003577.2_EVE_snv_gf_29722.csv
NP_006281.1,EVE,NP_006281.1_EVE_snv_gf_29728,6216,6008,450,5558,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_006281.1_EVE_snv_gf_29728.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_006281.1_EVE_snv_gf_29728.csv
NP_598408.1,EVE,NP_598408.1_EVE_snv_gf_29730,9234,8118,454,7664,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_598408.1_EVE_snv_gf_29730.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_598408.1_EVE_snv_gf_29730.csv
NP_001159435.1,EVE,NP_001159435.1_EVE_snv_gf_29732,15949,10745,508,10237,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001159435.1_EVE_snv_gf_29732.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001159435.1_EVE_snv_gf_29732.csv
NP_004713.2,EVE,NP_004713.2_EVE_snv_gf_29736,3835,3511,330,3181,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004713.2_EVE_snv_gf_29736.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004713.2_EVE_snv_gf_29736.csv
NP_064520.2,EVE,NP_064520.2_EVE_snv_gf_29748,5355,3164,341,2823,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_064520.2_EVE_snv_gf_29748.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_064520.2_EVE_snv_gf_29748.csv
NP_001028692.1,EVE,NP_001028692.1_EVE_snv_gf_29752,3070,2365,169,2196,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001028692.1_EVE_snv_gf_29752.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001028692.1_EVE_snv_gf_29752.csv
NP_001354436.1,EVE,NP_001354436.1_EVE_snv_gf_29760,13475,12282,1094,11188,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001354436.1_EVE_snv_gf_29760.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001354436.1_EVE_snv_gf_29760.csv
NP_000517.3,EVE,NP_000517.3_EVE_snv_gf_29774,3883,3009,257,2752,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000517.3_EVE_snv_gf_29774.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000517.3_EVE_snv_gf_29774.csv
NP_000303.1,EVE,NP_000303.1_EVE_snv_gf_29795,3678,1919,143,1776,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000303.1_EVE_snv_gf_29795.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000303.1_EVE_snv_gf_29795.csv
NP_004762.2,EVE,NP_004762.2_EVE_snv_gf_29799,3778,3049,332,2717,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004762.2_EVE_snv_gf_29799.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004762.2_EVE_snv_gf_29799.csv
NP_054860.1,EVE,NP_054860.1_EVE_snv_gf_29801,10598,9227,840,8387,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_054860.1_EVE_snv_gf_29801.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_054860.1_EVE_snv_gf_29801.csv
NP_001273974.1,EVE,NP_001273974.1_EVE_snv_gf_29803,3220,2174,155,2019,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001273974.1_EVE_snv_gf_29803.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001273974.1_EVE_snv_gf_29803.csv
NP_036346.1,EVE,NP_036346.1_EVE_snv_gf_29809,4241,3111,174,2937,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036346.1_EVE_snv_gf_29809.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036346.1_EVE_snv_gf_29809.csv
NP_000786.1,EVE,NP_000786.1_EVE_snv_gf_29817,3587,1950,116,1834,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000786.1_EVE_snv_gf_29817.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000786.1_EVE_snv_gf_29817.csv
NP_006693.3,EVE,NP_006693.3_EVE_snv_gf_29819,10882,7718,529,7189,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_006693.3_EVE_snv_gf_29819.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_006693.3_EVE_snv_gf_29819.csv
NP_001350643.1,EVE,NP_001350643.1_EVE_snv_gf_29829,9842,7638,436,7202,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001350643.1_EVE_snv_gf_29829.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001350643.1_EVE_snv_gf_29829.csv
NP_005553.2,EVE,NP_005553.2_EVE_snv_gf_29831,9501,7953,658,7295,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_005553.2_EVE_snv_gf_29831.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_005553.2_EVE_snv_gf_29831.csv
NP_659495.1,EVE,NP_659495.1_EVE_snv_gf_29835,1685,1492,91,1401,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_659495.1_EVE_snv_gf_29835.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_659495.1_EVE_snv_gf_29835.csv
NP_079058.1,EVE,NP_079058.1_EVE_snv_gf_29848,2391,1582,121,1461,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_079058.1_EVE_snv_gf_29848.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_079058.1_EVE_snv_gf_29848.csv
NP_115728.2,EVE,NP_115728.2_EVE_snv_gf_29852,2565,1650,84,1566,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_115728.2_EVE_snv_gf_29852.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_115728.2_EVE_snv_gf_29852.csv
NP_001278585.2,EVE,NP_001278585.2_EVE_snv_gf_29863,5341,5142,412,4730,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001278585.2_EVE_snv_gf_29863.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001278585.2_EVE_snv_gf_29863.csv
NP_001291948.1,EVE,NP_001291948.1_EVE_snv_gf_29867,2636,1570,194,1376,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001291948.1_EVE_snv_gf_29867.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001291948.1_EVE_snv_gf_29867.csv
NP_000119.1,EVE,NP_000119.1_EVE_snv_gf_29881,4952,2848,219,2629,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000119.1_EVE_snv_gf_29881.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000119.1_EVE_snv_gf_29881.csv
NP_510966.1,EVE,NP_510966.1_EVE_snv_gf_29883,6687,4986,445,4541,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_510966.1_EVE_snv_gf_29883.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_510966.1_EVE_snv_gf_29883.csv
NP_001366380.1,EVE,NP_001366380.1_EVE_snv_gf_29889,14547,10816,580,10236,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001366380.1_EVE_snv_gf_29889.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001366380.1_EVE_snv_gf_29889.csv
NP_075560.2,EVE,NP_075560.2_EVE_snv_gf_29892,7989,4925,406,4519,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_075560.2_EVE_snv_gf_29892.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_075560.2_EVE_snv_gf_29892.csv
NP_079495.1,EVE,NP_079495.1_EVE_snv_gf_29905,1515,781,44,737,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_079495.1_EVE_snv_gf_29905.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_079495.1_EVE_snv_gf_29905.csv
NP_079500.2,EVE,NP_079500.2_EVE_snv_gf_29909,4784,3591,246,3345,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_079500.2_EVE_snv_gf_29909.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_079500.2_EVE_snv_gf_29909.csv
NP_660200.1,EVE,NP_660200.1_EVE_snv_gf_29920,2949,2409,174,2235,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_660200.1_EVE_snv_gf_29920.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_660200.1_EVE_snv_gf_29920.csv
NP_036273.1,EVE,NP_036273.1_EVE_snv_gf_29928,7095,5482,232,5250,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036273.1_EVE_snv_gf_29928.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036273.1_EVE_snv_gf_29928.csv
NP_001245150.1,EVE,NP_001245150.1_EVE_snv_gf_29930,2106,1655,80,1575,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001245150.1_EVE_snv_gf_29930.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001245150.1_EVE_snv_gf_29930.csv
NP_076936.1,EVE,NP_076936.1_EVE_snv_gf_29934,4867,2131,172,1959,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_076936.1_EVE_snv_gf_29934.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_076936.1_EVE_snv_gf_29934.csv
NP_998761.2,EVE,NP_998761.2_EVE_snv_gf_29937,4140,1789,134,1655,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_998761.2_EVE_snv_gf_29937.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_998761.2_EVE_snv_gf_29937.csv
NP_115969.2,EVE,NP_115969.2_EVE_snv_gf_29945,1852,1201,131,1070,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_115969.2_EVE_snv_gf_29945.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_115969.2_EVE_snv_gf_29945.csv
NP_065805.2,EVE,NP_065805.2_EVE_snv_gf_29956,11754,7788,577,7211,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_065805.2_EVE_snv_gf_29956.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_065805.2_EVE_snv_gf_29956.csv
NP_001154948.1,EVE,NP_001154948.1_EVE_snv_gf_29961,4410,3278,272,3006,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001154948.1_EVE_snv_gf_29961.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001154948.1_EVE_snv_gf_29961.csv
NP_001032852.2,EVE,NP_001032852.2_EVE_snv_gf_29972,8823,8098,805,7293,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001032852.2_EVE_snv_gf_29972.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001032852.2_EVE_snv_gf_29972.csv
NP_001129587.1,EVE,NP_001129587.1_EVE_snv_gf_29978,1430,967,40,927,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001129587.1_EVE_snv_gf_29978.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001129587.1_EVE_snv_gf_29978.csv
NP_037451.1,EVE,NP_037451.1_EVE_snv_gf_29980,2772,2304,148,2156,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_037451.1_EVE_snv_gf_29980.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_037451.1_EVE_snv_gf_29980.csv
NP_003338.1,EVE,NP_003338.1_EVE_snv_gf_29987,1166,1040,29,1011,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003338.1_EVE_snv_gf_29987.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003338.1_EVE_snv_gf_29987.csv
NP_112179.2,EVE,NP_112179.2_EVE_snv_gf_29991,4830,4499,248,4251,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_112179.2_EVE_snv_gf_29991.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_112179.2_EVE_snv_gf_29991.csv
NP_077718.3,EVE,NP_077718.3_EVE_snv_gf_29993,1740,1119,98,1021,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_077718.3_EVE_snv_gf_29993.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_077718.3_EVE_snv_gf_29993.csv
NP_004798.3,EVE,NP_004798.3_EVE_snv_gf_29999,3303,1974,157,1817,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004798.3_EVE_snv_gf_29999.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004798.3_EVE_snv_gf_29999.csv
NP_964012.2,EVE,NP_964012.2_EVE_snv_gf_30007,5624,4112,296,3816,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_964012.2_EVE_snv_gf_30007.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_964012.2_EVE_snv_gf_30007.csv
NP_001315537.1,EVE,NP_001315537.1_EVE_snv_gf_30009,3937,1668,178,1490,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001315537.1_EVE_snv_gf_30009.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001315537.1_EVE_snv_gf_30009.csv
NP_001182073.1,EVE,NP_001182073.1_EVE_snv_gf_30011,7845,7280,512,6768,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001182073.1_EVE_snv_gf_30011.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001182073.1_EVE_snv_gf_30011.csv
NP_001844.3,EVE,NP_001844.3_EVE_snv_gf_30017,5414,3932,451,3481,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001844.3_EVE_snv_gf_30017.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001844.3_EVE_snv_gf_30017.csv
NP_775821.2,EVE,NP_775821.2_EVE_snv_gf_30028,10521,8154,838,7316,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_775821.2_EVE_snv_gf_30028.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_775821.2_EVE_snv_gf_30028.csv
NP_056156.2,EVE,NP_056156.2_EVE_snv_gf_30032,5816,5107,367,4740,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_056156.2_EVE_snv_gf_30032.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_056156.2_EVE_snv_gf_30032.csv
